Title,URL,Creator,Journal,Year,Citations,processed_text
On f -derivations on polynomial modules,https://www.scopus.com/record/display.uri?eid=2-s2.0-85181936084&origin=resultslist,Fitriani,Journal of Algebra and its Applications,2025,0,derivasi f modul polinomial
PHYSICOMECHANICAL PROPERTIES OF BIOPLASTICS FROM KAPPA-CARRAGEENAN AND CASSAVA PEEL STARCH,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000636578&origin=resultslist,Fadhallah E.G.,Jurnal Pengolahan Hasil Perikanan Indonesia,2025,0,sifat fisikomekanis bioplastik kappa carrageenan cassava peel starch
The Nexus of Crowdfunding and e-Wakaf to Islamic Fintech in Indonesia in the Era of Industrial Revolution 5.0,https://www.scopus.com/record/display.uri?eid=2-s2.0-85209794302&origin=resultslist,Wahyudi H.,Journal of Ecohumanism,2025,0,nexus crowdfunding e wakaf islamic fintech indonesia era revolusi industri 5 0
Discovery the intersection of performing arts in cultural tourism: a scoping review,https://www.scopus.com/record/display.uri?eid=2-s2.0-85218004713&origin=resultslist,Mazlan C.A.N.,Discover Sustainability,2025,0,discovery simpang seni tunjuk pariwisata budaya tinjau lingkup
"Ultrasonic-assisted adsorption of methylene blue using shrimp shells as a low-cost adsorbent: Evaluation on the adsorption isotherm, kinetics, and thermodynamics",https://www.scopus.com/record/display.uri?eid=2-s2.0-85216507766&origin=resultslist,Misran E.,South African Journal of Chemical Engineering,2025,0,adsorpsi bantu ultrasonik metilen biru cangkang udang evaluasi adsorben biaya rendah kinetika isoterm adsorpsi termodinamika
Integrating The Network Pharmacology and Molecular Docking Confirmed with In Vitro Toxicity to Reveal Potential Mechanism of Non–Polar Fraction of Cyperus rotundus Linn as Anti-Cancer Candidate,https://www.scopus.com/record/display.uri?eid=2-s2.0-85213694577&origin=resultslist,Susianti S.,Journal of Multidisciplinary Applied Natural Science,2025,1,integrasi jaring farmakologi docking molekuler konfirmasi toksisitas in vitro mekanisme potensial fraksi non -polar cyperus rotundus linn kandidat anti kanker
Digital Skills and Technology Integration Challenges in Vocational High School Teacher Learning,https://www.scopus.com/record/display.uri?eid=2-s2.0-85213021186&origin=resultslist,Riyanda A.R.,Data and Metadata,2025,0,terampil digital tantang integrasi teknologi ajar guru sekolah tengah juru
The Economic Growth with Low Carbon Emissions: Evidence from Indonesian 10 Provinces,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000632231&origin=resultslist,Wahyudi H.,Research on World Agricultural Economy,2025,0,tumbuh ekonomi bukti emisi karbon rendah 10 provinsi indonesia
Digitalisation of Islamic Finance in the Era of Industrial Revolution 5.0: The Contribution of Crowdfunding and e-Wakaf to Islamic Fintech,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219038405&origin=resultslist,Wahyudi H.,International Journal of Economics and Financial Issues,2025,0,digitalisasi uang islam era revolusi industri 5 0 kontribusi crowdfunding e wakaf islamic fintech
Flexible and Sustainable Incremental Houses: Advancing Semi-Volumetric Systems of Prefabricated Construction for Rapid Urbanization in Indonesia,https://www.scopus.com/record/display.uri?eid=2-s2.0-85215972031&origin=resultslist,Viriezky V.,Infrastructures,2025,0,rumah -rumah tambah fleksibel lanjut maju sistem semi volumetrik konstruksi prefabrikasi urbanisasi cepat indonesia
"The Cultural Communication Based on the Philosophy of Lampung, Indonesian Society in Traditional Wedding",https://www.scopus.com/record/display.uri?eid=2-s2.0-85217580327&origin=resultslist,Kartika T.,Journal of Ecohumanism,2025,0,komunikasi budaya dasar filsafat masyarakat lampung indonesia nikah tradisional
Exploring Public Sentiment on Green Economy Policy: A Natural Language Processing-Based Analysis,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000159934&origin=resultslist,Putri W.R.E.,International Journal of Energy Economics and Policy,2025,0,jajah sentimen publik bijak ekonomi hijau analisis bas pemrosesan bahasa alami
Acute Toxicity Study of the Leaf and Fruit Extracts of Avicennia marina (Forssk.) on Wistar White Male Mice,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217471793&origin=resultslist,Duryat D.,Journal of Multidisciplinary Applied Natural Science,2025,0,studi toksisitas akut ekstrak daun buah avicennia marina forssk tikus jantan putih wistar
Biological modification of functional properties of orange-fleshed sweet potato flour by spontaneous fermentation and its possible utilization,https://www.scopus.com/record/display.uri?eid=2-s2.0-105002132892&origin=resultslist,Yuliana N.,BIO Web of Conferences,2025,0,modifikasi biologis sifat fungsional tepung ubi jalar daging oranye fermentasi spontan manfaat
"Conservation and Economic Impact of Damar Trees in Damar Park on the Island of Sumatra, Indonesia",https://www.scopus.com/record/display.uri?eid=2-s2.0-86000595908&origin=resultslist,Dewi B.S.,International Journal of Design and Nature and Ecodynamics,2025,0,konservasi dampak ekonomi pohon damar taman damar pulau sumatra indonesia
Construction of CeO2-decorated carboxyl functionalized graphene oxide as a durable and efficient photocatalyst for the ciprofloxacin elimination in wastewater,https://www.scopus.com/record/display.uri?eid=2-s2.0-85194071442&origin=resultslist,Kusworo T.D.,Journal of the Taiwan Institute of Chemical Engineers,2025,7,konstruksi ceo2 dekorasi karboksil fungsi graphene oksida fotokatalis tahan efisien eliminasi ciprofloxacin air limbah
Community Social Capital in Supporting Ecosystem Recovery in Rawa Kidang of Way Kambas National Park,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217258994&origin=resultslist,Wulandari C.,Journal of Multidisciplinary Applied Natural Science,2025,0,modal sosial komunitas dukung pulih ekosistem rawa kidang of way taman nasional kambas
Utilisation of nanocellulose from cassava peels in polymer electrolyte membrane fabrication,https://www.scopus.com/record/display.uri?eid=2-s2.0-105002269113&origin=resultslist,Widiarto S.,Polymer International,2025,0,manfaat nanoselulosa kulit singkong fabrikasi membran elektrolit polimer
"Institutional Analysis of Sustainable Management of the Sekampung Watershed, Lampung Province, Indonesia",https://www.scopus.com/record/display.uri?eid=2-s2.0-85216964043&origin=resultslist,Edison,Jurnal Sylva Lestari,2025,0,analisis institusional kelola lanjut provinsi lampung kampung provinsi indonesia
Extraction and Activity Test of Antibacterial Compounds from Limberry Leaves (Triphasia Trifolia) Against Vibrio Sp,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217196607&origin=resultslist,Herdiana N.,Journal of Multidisciplinary Applied Natural Science,2025,0,ekstraksi uji aktivitas senyawa antibakteri daun limberry triphasia trifolia vibrio sp sp vibrio
Identification and sensitivity testing of whip smut pathogen on sugarcane to fungicideand plant extracts,https://www.scopus.com/record/display.uri?eid=2-s2.0-105000793784&origin=resultslist,Efri,Journal of Tropical Plant Pests and Diseases,2025,0,uji identifikasi sensitivitas patogen smut whip tebu fungisitas ekstrak tanam
"Ultrasonic-assisted adsorption of methylene blue using shrimp shells as a low-cost adsorbent: Evaluation on the adsorption isotherm, kinetics, and thermodynamics",https://www.scopus.com/record/display.uri?eid=2-s2.0-85216507766&origin=resultslist,Misran E.,South African Journal of Chemical Engineering,2025,1,adsorpsi bantu ultrasonik metilen biru cangkang udang evaluasi adsorben biaya rendah kinetika isoterm adsorpsi termodinamika
Online Learning Technology: Implications on Mental Health and Learning Outcomes of Students,https://www.scopus.com/record/display.uri?eid=2-s2.0-85216035611&origin=resultslist,Made A.M.,"Salud, Ciencia y Tecnologia",2025,0,implikasi teknologi ajar online sehat mental hasil ajar siswa
Flexible and Sustainable Incremental Houses: Advancing Semi-Volumetric Systems of Prefabricated Construction for Rapid Urbanization in Indonesia,https://www.scopus.com/record/display.uri?eid=2-s2.0-85215972031&origin=resultslist,Viriezky V.,Infrastructures,2025,0,rumah -rumah tambah fleksibel lanjut maju sistem semi volumetrik konstruksi prefabrikasi urbanisasi cepat indonesia
The dispersion of smoke haze from peatland fires over South Sumatra during the moderate El Niño of 2023,https://www.scopus.com/record/display.uri?eid=2-s2.0-85201015350&origin=resultslist,Hamdi S.,Natural Hazards,2025,1,dispersi kabut asap bakar lahan gambut sumatra selatan el nino moderat 2023
Technological Advancements in Bite-Sized Learning: Developing a Framework for Basic Jazz Guitar Reharmonization Techniques,https://www.scopus.com/record/display.uri?eid=2-s2.0-85191444955&origin=resultslist,Mazlan C.A.N.,Journal of Advanced Research in Applied Sciences and Engineering Technology,2025,0,maju teknologi ajar ukur gigit kembang kerangka kerja teknik reharmonisasi gitar jazz dasar
Recent trends in conversion of rice straw into bioethanol: a bibliometric analysis,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217240656&origin=resultslist,Sukma A.C.T.,E3S Web of Conferences,2025,0,tren baru konversi jerami padi bioetanol analisis bibliometri
"Mapping landslide vulnerability using subsurface rock elastic parameters: A case study of Lebong Regency, Bengkulu",https://www.scopus.com/record/display.uri?eid=2-s2.0-86000308014&origin=resultslist,Hadi A.I.,Kuwait Journal of Science,2025,0,meta rentan tanah longsor parameter elastis batu muka studi lebong regency bengkulu
Fast authentication of Indonesian ground-roasted Arabica coffee adulterated with roasted soybean by portable LED-based fluorescence spectroscopy and chemometrics analysis,https://www.scopus.com/record/display.uri?eid=2-s2.0-105000176278&origin=resultslist,Suhandy D.,Food Chemistry,2025,0,otentikasi cepat kopi arabika panggang indonesia palsu kedelai panggang spektroskop fluoresens bas led portabel analisis chemometrics
"Chemical Profile of The Ethyl Acetate Extract of Aspergillus sydowi, 22-PLP1-F1, as Antibacterial Agent Against Clinically Resistant Strains of Staphylococcus aureus and Pseudomonas aeruginosa",https://www.scopus.com/record/display.uri?eid=2-s2.0-85215362488&origin=resultslist,Setiawan A.,Journal of Multidisciplinary Applied Natural Science,2025,0,profil kimia ekstrak etil asetat aspergillus sydowi 22 plp1 f1 agen antibakteri strain staphylococcus aureus pseudomonas aeruginosa resisten klinis
Resolving Medical Disputes: Lessons from U.S. Arbitration for Indonesia’s Legal Framework,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219296379&origin=resultslist,Fakih M.,Hasanuddin Law Review,2025,0,selesai ajar selisih medis arbitrase kerangka hukum indonesia
Acute Toxicity Study of the Leaf and Fruit Extracts of Avicennia marina (Forssk.) on Wistar White Male Mice,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217471793&origin=resultslist,Duryat D.,Journal of Multidisciplinary Applied Natural Science,2025,0,studi toksisitas akut ekstrak daun buah avicennia marina forssk tikus jantan putih wistar
Exploring Public Sentiment on Green Economy Policy: A Natural Language Processing-Based Analysis,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000159934&origin=resultslist,Putri W.R.E.,International Journal of Energy Economics and Policy,2025,0,jajah sentimen publik bijak ekonomi hijau analisis bas pemrosesan bahasa alami
Technological Advancements in Bite-Sized Learning: Developing a Framework for Basic Jazz Guitar Reharmonization Techniques,https://www.scopus.com/record/display.uri?eid=2-s2.0-85191444955&origin=resultslist,Mazlan C.A.N.,Journal of Advanced Research in Applied Sciences and Engineering Technology,2025,0,maju teknologi ajar ukur gigit kembang kerangka kerja teknik reharmonisasi gitar jazz dasar
Recent trends in conversion of rice straw into bioethanol: a bibliometric analysis,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217240656&origin=resultslist,Sukma A.C.T.,E3S Web of Conferences,2025,0,tren baru konversi jerami padi bioetanol analisis bibliometri
"Mapping landslide vulnerability using subsurface rock elastic parameters: A case study of Lebong Regency, Bengkulu",https://www.scopus.com/record/display.uri?eid=2-s2.0-86000308014&origin=resultslist,Hadi A.I.,Kuwait Journal of Science,2025,0,meta rentan tanah longsor parameter elastis batu muka studi lebong regency bengkulu
Properties of Indonesian short rotation coppice (Calliandra calothyrsus) biochar as a coal substitute in the steelmaking process,https://www.scopus.com/record/display.uri?eid=2-s2.0-85218711462&origin=resultslist,Wijaya B.A.,Biomass Conversion and Biorefinery,2025,0,properti rotasi pendek indonesia coppice calliandra calothyrsus biochar ganti batubara proses buat baja
Flexible and Sustainable Incremental Houses: Advancing Semi-Volumetric Systems of Prefabricated Construction for Rapid Urbanization in Indonesia,https://www.scopus.com/record/display.uri?eid=2-s2.0-85215972031&origin=resultslist,Viriezky V.,Infrastructures,2025,0,rumah -rumah tambah fleksibel lanjut maju sistem semi volumetrik konstruksi prefabrikasi urbanisasi cepat indonesia
